id	0_best_fc2_mfcc_bow_mfcc_bow_padding_model	1_best_fc2_mfcc_bow_mfcc_bow_padding_model	2_best_fc2_mfcc_bow_mfcc_bow_padding_model	3_best_fc2_mfcc_bow_mfcc_bow_padding_model	4_best_fc2_mfcc_bow_mfcc_bow_padding_model	5_best_fc2_mfcc_bow_mfcc_bow_padding_model	6_best_fc2_mfcc_bow_mfcc_bow_padding_model	7_best_fc2_mfcc_bow_mfcc_bow_padding_model	8_best_fc2_mfcc_bow_mfcc_bow_padding_model	9_best_fc2_mfcc_bow_mfcc_bow_padding_model	10_best_fc2_mfcc_bow_mfcc_bow_padding_model	11_best_fc2_mfcc_bow_mfcc_bow_padding_model	12_best_fc2_mfcc_bow_mfcc_bow_padding_model	13_best_fc2_mfcc_bow_mfcc_bow_padding_model	14_best_fc2_mfcc_bow_mfcc_bow_padding_model	15_best_fc2_mfcc_bow_mfcc_bow_padding_model	16_best_fc2_mfcc_bow_mfcc_bow_padding_model	17_best_fc2_mfcc_bow_mfcc_bow_padding_model	18_best_fc2_mfcc_bow_mfcc_bow_padding_model	19_best_fc2_mfcc_bow_mfcc_bow_padding_model	20_best_fc2_mfcc_bow_mfcc_bow_padding_model	21_best_fc2_mfcc_bow_mfcc_bow_padding_model	22_best_fc2_mfcc_bow_mfcc_bow_padding_model	23_best_fc2_mfcc_bow_mfcc_bow_padding_model	24_best_fc2_mfcc_bow_mfcc_bow_padding_model	25_best_fc2_mfcc_bow_mfcc_bow_padding_model	26_best_fc2_mfcc_bow_mfcc_bow_padding_model	27_best_fc2_mfcc_bow_mfcc_bow_padding_model	28_best_fc2_mfcc_bow_mfcc_bow_padding_model	29_best_fc2_mfcc_bow_mfcc_bow_padding_model	30_best_fc2_mfcc_bow_mfcc_bow_padding_model	31_best_fc2_mfcc_bow_mfcc_bow_padding_model	32_best_fc2_mfcc_bow_mfcc_bow_padding_model	33_best_fc2_mfcc_bow_mfcc_bow_padding_model	34_best_fc2_mfcc_bow_mfcc_bow_padding_model	35_best_fc2_mfcc_bow_mfcc_bow_padding_model	36_best_fc2_mfcc_bow_mfcc_bow_padding_model	37_best_fc2_mfcc_bow_mfcc_bow_padding_model	38_best_fc2_mfcc_bow_mfcc_bow_padding_model	39_best_fc2_mfcc_bow_mfcc_bow_padding_model	40_best_fc2_mfcc_bow_mfcc_bow_padding_model	41_best_fc2_mfcc_bow_mfcc_bow_padding_model	42_best_fc2_mfcc_bow_mfcc_bow_padding_model	43_best_fc2_mfcc_bow_mfcc_bow_padding_model	44_best_fc2_mfcc_bow_mfcc_bow_padding_model	45_best_fc2_mfcc_bow_mfcc_bow_padding_model	46_best_fc2_mfcc_bow_mfcc_bow_padding_model	47_best_fc2_mfcc_bow_mfcc_bow_padding_model	48_best_fc2_mfcc_bow_mfcc_bow_padding_model	49_best_fc2_mfcc_bow_mfcc_bow_padding_model	50_best_fc2_mfcc_bow_mfcc_bow_padding_model	51_best_fc2_mfcc_bow_mfcc_bow_padding_model	52_best_fc2_mfcc_bow_mfcc_bow_padding_model	53_best_fc2_mfcc_bow_mfcc_bow_padding_model	54_best_fc2_mfcc_bow_mfcc_bow_padding_model	55_best_fc2_mfcc_bow_mfcc_bow_padding_model	56_best_fc2_mfcc_bow_mfcc_bow_padding_model	57_best_fc2_mfcc_bow_mfcc_bow_padding_model	58_best_fc2_mfcc_bow_mfcc_bow_padding_model	59_best_fc2_mfcc_bow_mfcc_bow_padding_model	60_best_fc2_mfcc_bow_mfcc_bow_padding_model	61_best_fc2_mfcc_bow_mfcc_bow_padding_model	62_best_fc2_mfcc_bow_mfcc_bow_padding_model	63_best_fc2_mfcc_bow_mfcc_bow_padding_model	64_best_fc2_mfcc_bow_mfcc_bow_padding_model	65_best_fc2_mfcc_bow_mfcc_bow_padding_model	66_best_fc2_mfcc_bow_mfcc_bow_padding_model	67_best_fc2_mfcc_bow_mfcc_bow_padding_model	68_best_fc2_mfcc_bow_mfcc_bow_padding_model	69_best_fc2_mfcc_bow_mfcc_bow_padding_model	70_best_fc2_mfcc_bow_mfcc_bow_padding_model	71_best_fc2_mfcc_bow_mfcc_bow_padding_model	72_best_fc2_mfcc_bow_mfcc_bow_padding_model	73_best_fc2_mfcc_bow_mfcc_bow_padding_model	74_best_fc2_mfcc_bow_mfcc_bow_padding_model	75_best_fc2_mfcc_bow_mfcc_bow_padding_model	76_best_fc2_mfcc_bow_mfcc_bow_padding_model	77_best_fc2_mfcc_bow_mfcc_bow_padding_model	78_best_fc2_mfcc_bow_mfcc_bow_padding_model	79_best_fc2_mfcc_bow_mfcc_bow_padding_model	80_best_fc2_mfcc_bow_mfcc_bow_padding_model	81_best_fc2_mfcc_bow_mfcc_bow_padding_model	82_best_fc2_mfcc_bow_mfcc_bow_padding_model	83_best_fc2_mfcc_bow_mfcc_bow_padding_model	84_best_fc2_mfcc_bow_mfcc_bow_padding_model	85_best_fc2_mfcc_bow_mfcc_bow_padding_model	86_best_fc2_mfcc_bow_mfcc_bow_padding_model	87_best_fc2_mfcc_bow_mfcc_bow_padding_model	88_best_fc2_mfcc_bow_mfcc_bow_padding_model	89_best_fc2_mfcc_bow_mfcc_bow_padding_model	90_best_fc2_mfcc_bow_mfcc_bow_padding_model	91_best_fc2_mfcc_bow_mfcc_bow_padding_model	92_best_fc2_mfcc_bow_mfcc_bow_padding_model	93_best_fc2_mfcc_bow_mfcc_bow_padding_model	94_best_fc2_mfcc_bow_mfcc_bow_padding_model	95_best_fc2_mfcc_bow_mfcc_bow_padding_model	96_best_fc2_mfcc_bow_mfcc_bow_padding_model	97_best_fc2_mfcc_bow_mfcc_bow_padding_model	98_best_fc2_mfcc_bow_mfcc_bow_padding_model	99_best_fc2_mfcc_bow_mfcc_bow_padding_model	100_best_fc2_mfcc_bow_mfcc_bow_padding_model	101_best_fc2_mfcc_bow_mfcc_bow_padding_model	102_best_fc2_mfcc_bow_mfcc_bow_padding_model	103_best_fc2_mfcc_bow_mfcc_bow_padding_model	104_best_fc2_mfcc_bow_mfcc_bow_padding_model	105_best_fc2_mfcc_bow_mfcc_bow_padding_model	106_best_fc2_mfcc_bow_mfcc_bow_padding_model	107_best_fc2_mfcc_bow_mfcc_bow_padding_model	108_best_fc2_mfcc_bow_mfcc_bow_padding_model	109_best_fc2_mfcc_bow_mfcc_bow_padding_model	110_best_fc2_mfcc_bow_mfcc_bow_padding_model	111_best_fc2_mfcc_bow_mfcc_bow_padding_model	112_best_fc2_mfcc_bow_mfcc_bow_padding_model	113_best_fc2_mfcc_bow_mfcc_bow_padding_model	114_best_fc2_mfcc_bow_mfcc_bow_padding_model	115_best_fc2_mfcc_bow_mfcc_bow_padding_model	116_best_fc2_mfcc_bow_mfcc_bow_padding_model	117_best_fc2_mfcc_bow_mfcc_bow_padding_model	118_best_fc2_mfcc_bow_mfcc_bow_padding_model	119_best_fc2_mfcc_bow_mfcc_bow_padding_model	120_best_fc2_mfcc_bow_mfcc_bow_padding_model	121_best_fc2_mfcc_bow_mfcc_bow_padding_model	122_best_fc2_mfcc_bow_mfcc_bow_padding_model	123_best_fc2_mfcc_bow_mfcc_bow_padding_model	124_best_fc2_mfcc_bow_mfcc_bow_padding_model	125_best_fc2_mfcc_bow_mfcc_bow_padding_model	126_best_fc2_mfcc_bow_mfcc_bow_padding_model	127_best_fc2_mfcc_bow_mfcc_bow_padding_model
hNTJFECmHNV4p0QY	0.0	0.0027058413	0.0	0.0	0.0	0.0	0.000298263	0.0	0.0	0.0	0.0	0.00042811476	0.0	0.0	0.0	0.014376819	0.0	0.0	0.0	0.012195388	0.0019737305	0.0	0.010823286	0.0	0.008976675	0.0	0.0	0.012713661	0.0051373327	0.0	0.0135627845	0.0	0.0	0.0	0.0	0.0029025949	0.0	0.0	0.0	0.008765054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008457038	0.000638344	0.0	0.0	0.0	0.0	0.011089234	0.010349617	0.0	0.0	0.008196737	0.012597447	0.0	0.0	0.0003391122	0.0	0.010735592	0.009461539	0.0	0.011622294	0.0	0.0	0.009474685	0.006412221	0.0	0.010474437	0.00045295715	0.0030916606	0.0	0.0	0.0	0.0	0.0009790141	0.012376545	6.507768e-05	0.0	0.0	0.0	0.0043342602	0.0	0.0	0.008874799	0.0	0.012201303	0.0	0.0023901977	0.0	0.010787997	0.0	0.0	0.0	0.0	0.0006939339	0.0023707943	0.012350525	0.0034850158	0.0	0.010037054	0.0	0.0	0.0	0.002388329	0.0	0.0	0.0	0.0	0.0	0.0	0.0075266296	0.007824187	0.007115378	0.0	0.0014426769	0.0	0.0022668045	0.0029337392
fF1ZHwJj0fHNLvqy	0.01610332	0.003466904	0.014242755	0.0	0.014783139	0.014753702	0.015338794	0.015900517	0.015552314	0.008393632	0.0	0.01631772	0.016045842	0.0096882805	0.015738407	0.005501966	0.014508675	0.016372727	0.014386688	0.010596659	0.015100205	0.0	0.003987222	0.016575543	0.015261628	0.010834484	0.015795954	0.006852194	0.016573474	0.0074850093	0.004678989	0.0	0.014897128	0.015397285	0.017545167	0.0026993772	0.01620815	0.015020076	0.015179986	0.01321814	0.0	0.016589029	0.016993606	0.009857389	0.00904292	0.0	0.015666127	0.0	0.01269037	0.0142646665	0.012978295	0.017450567	0.00423693	0.005689604	0.017696869	0.0066707274	0.01449231	0.015378035	0.004075718	0.012193592	0.008862881	0.017146036	0.0	0.009053144	0.00937647	0.00713283	0.009499199	0.0	0.012193543	0.0019955602	0.013710288	0.007360434	0.008647574	0.007882822	0.0039939736	0.0	0.0	0.013194796	0.008056744	0.002943684	0.014764524	0.0	0.008962161	0.0	0.0068586697	0.012317103	0.016545832	0.0072092777	0.0	0.013298249	0.0	0.016994704	0.014038626	0.0027941498	0.013232753	0.0021923983	0.009220881	0.0020026555	0.004262562	0.008562164	0.01661394	0.008994707	0.0100949025	0.0	0.010218835	0.004462435	0.0058437814	0.014738112	0.016342469	0.0025494348	0.014044526	0.016812256	0.009593358	0.0024973664	0.015714306	0.016439762	0.009945038	0.008705507	0.0	0.0	0.016195476	0.0	0.01343428	0.01592001	0.0046271705	0.009938345	0.0025336454	0.0016309002
97qvpPek95TfoIpa	0.03763269	0.011819788	0.034928232	0.00028889903	0.036815453	0.034673862	0.03814327	0.037550736	0.0392997	0.024861403	0.0	0.038513176	0.03924701	0.02704282	0.040311914	0.008436598	0.03624239	0.03854654	0.035940308	0.019447522	0.038561895	0.0	0.0112303095	0.038657386	0.031890113	0.026625218	0.038869478	0.012546656	0.037287813	0.02507216	0.008411297	0.0	0.0374874	0.037943278	0.038115144	0.003072028	0.037760824	0.038450416	0.036479183	0.030413544	0.0	0.03771243	0.0397262	0.026813218	0.025308015	0.0	0.039502595	0.0	0.034292024	0.036139302	0.03539568	0.03853451	0.005057849	0.021009548	0.039140027	0.023113746	0.036537323	0.037442617	0.005823178	0.026675057	0.026507078	0.039711498	0.0	0.019621313	0.027239902	0.024109006	0.023665432	0.0	0.026380323	0.0035740684	0.035579015	0.015977865	0.026878027	0.021364916	0.004470236	0.0	0.0	0.027686121	0.022163048	0.0037251094	0.035511076	0.0	0.0271151	0.0	0.020948023	0.021805577	0.041305605	0.026229765	6.3593696e-05	0.035690397	0.0	0.04045914	0.033553492	0.0023627905	0.033814088	0.0061755506	0.025631672	0.0023748567	0.01723696	0.02056716	0.039642487	0.027665436	0.026537126	0.0	0.026898269	0.013892047	0.009479424	0.031734448	0.038645115	0.0036111516	0.035550747	0.03857828	0.028464938	0.0028480561	0.03745409	0.037679832	0.024766738	0.025003217	0.0	0.0	0.033628967	0.0	0.030817125	0.03984091	0.015579326	0.023549527	0.002770748	0.002423386
s3Q02ICm2s8aF44b	0.0	0.0013712371	0.0007914709	0.018799	0.000632557	0.0	0.0	0.0001869731	0.0	0.018169753	0.01894551	0.0	0.0	0.018261239	0.0	0.0	0.0	0.0	0.00061764626	0.0	0.0	0.0	0.0	0.0	0.0	0.017688012	0.0	0.0	0.0	0.0041316166	0.0	0.020040767	0.0	0.0	2.6702934e-05	0.002516352	0.0	0.0	0.0	0.0	0.01151599	0.0011340107	0.0	0.017756108	0.01827026	0.01241178	0.0	0.0	0.0	0.0014115555	0.0	0.0	0.0	0.001182822	0.0005332669	0.001797754	0.0	0.0	0.0	0.0	0.0038133261	0.0	0.0	0.0	0.018145947	0.0026886188	0.0049331365	0.0	0.0	0.0	0.0	0.0	0.018925283	0.017121915	0.0	0.0	0.0	0.0	0.0036587806	0.0026620503	0.0	0.018307814	0.018435579	0.014192127	0.0013586994	0.0	0.0	0.0028659236	0.018140502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018303504	0.0016125713	0.00059571455	0.0	0.0	0.016400177	0.018202255	0.017018639	0.006309856	0.001746053	0.0	0.0	0.0	0.0	0.0	0.0	0.0060733454	0.0023204803	0.0	0.0	0.018845145	0.017669683	0.011068281	0.014453623	0.0	0.0	0.0	0.00046587692	0.0020687932	0.019755775	0.002478408	4.0737985e-05
ZmIvJUGedwPqUIFh	0.01965413	0.011655887	0.02189061	0.010487693	0.022817176	0.020407667	0.018810857	0.02196473	0.019336851	0.024853487	0.008280607	0.019244472	0.020285454	0.028755121	0.02344193	0.0	0.023091221	0.02031484	0.022429582	0.0053526466	0.019871863	0.0	0.00084245094	0.01960057	0.014773268	0.029577198	0.018865906	0.0	0.019112322	0.02194691	0.0	0.00909579	0.017590035	0.019919066	0.023370028	0.0027147497	0.018059552	0.022250885	0.020233538	0.013436291	0.00091188954	0.021489624	0.021147832	0.028591016	0.027752021	0.005066021	0.019742137	0.0	0.021527078	0.024377065	0.022034077	0.020164499	0.0	0.017980387	0.020442942	0.019876532	0.016342806	0.018164828	0.0	0.010039034	0.022126822	0.021723196	0.0	0.0039657815	0.027954534	0.02191408	0.021647815	0.0	0.0079687005	0.0	0.021369766	0.0028482664	0.028849032	0.025689082	0.0	0.0	0.0	0.010995517	0.019957995	0.003045484	0.020513488	0.008384019	0.02887354	0.004058473	0.017749626	0.0069519235	0.021197276	0.021918692	0.010023284	0.018722847	0.0	0.020341838	0.020290203	0.0	0.01915201	0.0	0.028940825	0.0019397057	0.015917858	0.0074446877	0.020387676	0.028542288	0.028270414	0.0061802245	0.024689231	0.012039238	0.0	0.015949434	0.019696016	0.0	0.021363646	0.018849414	0.025034662	0.0024543004	0.018987058	0.019490682	0.027553147	0.027435016	0.0023041249	0.004007971	0.01590289	0.0	0.011613538	0.021639101	0.015377153	0.026695844	0.0025659644	0.0020957114
F8ZkHRzie0n9lAgI	0.026955921	0.002183621	0.022022258	0.0	0.02564985	0.0268509	0.027940746	0.02798527	0.028364876	0.0	0.0	0.02475174	0.026742747	0.0	0.023317931	0.020952763	0.023636214	0.02390345	0.023679346	0.024142154	0.027508793	0.0	0.01939652	0.026982734	0.025240216	0.0	0.026499351	0.02561982	0.028217528	0.00022806575	0.020506283	0.0	0.02527677	0.023911664	0.027125726	0.0026010696	0.025675433	0.027204053	0.023233466	0.024388425	0.0	0.02031656	0.024115408	0.0	0.0	0.0	0.027253997	0.0	0.02382383	0.023858273	0.023735184	0.028104298	0.011996875	0.0	0.022322722	0.0	0.025951112	0.02864495	0.014759698	0.024292165	0.00056377694	0.024392651	0.0	0.023644544	0.0	0.0	0.00017361892	0.0	0.025830109	0.011062048	0.02496943	0.02166077	0.0	0.0	0.012964039	0.0	0.0	0.025497839	0.0017931804	0.0027263642	0.027150955	0.0	0.0	0.0	0.0028836294	0.02455347	0.027004296	0.00023195248	0.0	0.022779757	0.0	0.027275005	0.024647977	0.009468496	0.02401245	0.01914235	0.0	0.0022341313	0.0	0.022684509	0.02398392	0.0	0.0	0.0	0.0	0.0041141356	0.021011319	0.026097622	0.028100511	0.00947348	0.026782373	0.026251618	0.0	0.002266009	0.024083354	0.025869764	0.0	0.0	0.0	0.0	0.028646072	0.0	0.025082497	0.02754379	0.00092836603	0.0	0.0020693322	0.0016304994
rJZHW0CqgJfx7raC	0.033285335	0.0069538127	0.024785152	0.0	0.026640918	0.027620833	0.03524845	0.029075047	0.03431853	0.0	0.0	0.033281043	0.0330487	0.002353763	0.03115083	0.023367211	0.027384527	0.031402573	0.026732769	0.027902965	0.0337656	0.0	0.019547243	0.03398156	0.032559637	0.0019806325	0.03216786	0.027005542	0.034047563	0.009452137	0.023700198	0.0	0.030580776	0.031406567	0.029522335	0.0032474617	0.032807518	0.029313311	0.030637285	0.028601332	0.0	0.028791377	0.0327211	0.002518847	0.0015451399	0.0	0.033917453	0.0	0.024570491	0.024701782	0.026989883	0.033115707	0.021846313	0.00847007	0.030622689	0.009380068	0.031833116	0.032851852	0.023420805	0.0275064	0.008913057	0.032931987	0.010052832	0.025468102	0.0021403658	0.009135224	0.009895478	0.0	0.028196612	0.019202981	0.026867574	0.023455564	0.0013528388	5.9185815e-05	0.021423385	0.008502191	0.00018139194	0.02936578	0.009625987	0.0044356403	0.027782304	0.0	0.0012931299	0.0	0.009879389	0.027367376	0.032547094	0.009004859	0.0	0.03055338	0.005602292	0.033327084	0.026765883	0.018623674	0.027016766	0.017968843	0.0009921124	0.0028082777	0.006487106	0.024749476	0.03252793	0.0027925181	0.0022923115	0.0	0.008256783	0.0072320704	0.023867628	0.03110036	0.0357932	0.019151479	0.028383873	0.03403236	0.008504548	0.0030101456	0.031401996	0.03223421	0.000508699	0.0011211572	0.0	0.0	0.03447089	0.008623997	0.031470127	0.032355025	0.007898426	0.0	0.0028782974	0.0053883996
hFzvNd5gytn9bbla	0.032314494	0.0156249665	0.029586423	0.0	0.032508004	0.03022535	0.03301149	0.03258775	0.03349449	0.01531164	0.0	0.034409754	0.03284825	0.01791476	0.033986244	0.016053839	0.03180015	0.033655442	0.030607019	0.022996	0.033523407	0.0	0.014612874	0.03212277	0.03098998	0.01812089	0.032208223	0.018591736	0.03365374	0.022372039	0.015547533	0.0	0.03086737	0.034082618	0.034230236	0.0037717626	0.030641455	0.03297878	0.03012282	0.02897221	0.0	0.03207307	0.034125395	0.017965833	0.01764562	0.0	0.032807756	0.0	0.028949818	0.031068597	0.03170684	0.033644315	0.013151118	0.020868069	0.03182261	0.022122277	0.031088611	0.0320734	0.014515574	0.025549142	0.023039624	0.033971924	0.0044349968	0.021552566	0.017069925	0.022803927	0.02305398	0.0050460207	0.024705915	0.011505691	0.030922359	0.018871108	0.016825154	0.013637833	0.013702939	0.00403869	0.004961997	0.027253425	0.020600213	0.0057285954	0.031294994	0.0	0.01776721	0.0	0.022929696	0.023590755	0.034212984	0.022939637	0.0	0.030746303	0.0032811805	0.033287026	0.030525494	0.0114610065	0.030838074	0.012251202	0.016226755	0.0031071953	0.01856367	0.021328742	0.033957463	0.018138757	0.01785793	0.0	0.02391517	0.015919348	0.016512243	0.02923212	0.034406487	0.011853139	0.03095362	0.03409583	0.023754686	0.0036274923	0.03177457	0.032206316	0.01615584	0.016047278	0.0	0.0	0.032973543	0.002507306	0.029229635	0.03389338	0.017934531	0.014531499	0.0033990324	0.007580226
qwr6LdDHxR73WCvD	0.0	0.0044825766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00047723314	0.00055276597	0.0	0.0	0.0	0.0053555295	0.0	0.0	0.0026165438	0.0	0.004145025	0.0	0.0	0.0	0.0010722731	0.005419513	0.00083987555	0.0	0.0	0.0	0.0	0.0025561156	0.0	0.0017815157	0.0	0.0028570478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031505036	0.0	0.0	0.0	0.0	0.005938205	0.0	0.004609029	0.0	0.0	0.0	0.0046682227	0.004489944	0.0	0.0	0.0039631343	0.0	0.0045855683	0.0055372245	0.0	0.002539094	0.0	0.0	0.004235453	0.0	0.0	0.0	0.0	0.0	0.0038961747	0.00524027	0.00193217	0.0	0.0	0.0	0.0	0.0037889932	0.0039006	0.0	0.0038716644	0.0	0.0	0.0	0.0	0.0017319736	0.0	0.0	0.0023599002	0.0	0.0019486586	0.0033380638	0.0029288635	0.0	0.0	0.0	0.0	0.006646967	0.005101054	0.0	0.0	0.0	0.0	0.0	0.0	0.0049424437	0.002122856	0.0	0.0	0.0	0.0	0.0	0.0	0.0027754682	0.0	0.002537022	0.0	0.0038725925	0.0	0.0021914276	0.0022487903
MwCQ1xELqNXCzouH	0.012504359	0.006196819	0.010126014	0.0028910371	0.012487073	0.009496096	0.012185432	0.011202072	0.0128357215	0.01053695	0.0024087834	0.0130252065	0.012453482	0.011544456	0.012138411	0.005256266	0.012168054	0.0127140125	0.011081371	0.0105944825	0.011653437	0.0	0.0035113513	0.011942603	0.015148321	0.011870553	0.012591989	0.006707155	0.013753678	0.008710638	0.005071935	0.002555679	0.011468382	0.012383786	0.0114421565	0.0029790124	0.011467405	0.011768105	0.010840956	0.013457733	0.0	0.012706825	0.012120018	0.01052576	0.011027426	0.0	0.013419284	0.0	0.010463959	0.011474428	0.010307257	0.0122733945	0.0031176226	0.008789484	0.013434992	0.007677036	0.011523435	0.011465107	0.005441317	0.012519217	0.009441986	0.012822307	0.0	0.0086627295	0.011829367	0.008407574	0.010345035	0.0	0.010943116	0.002907901	0.009605282	0.0072744284	0.010543755	0.009398496	0.0041366047	0.0	0.0	0.011761116	0.008640014	0.0036163274	0.010838292	0.002333813	0.010369225	0.0	0.008530282	0.0118209	0.013888463	0.008720641	0.003604939	0.010319746	0.0	0.014323781	0.010944074	0.0034543483	0.009545991	0.0014009133	0.010563856	0.002309195	0.0064330148	0.00788993	0.013130294	0.010318993	0.012165193	0.0022306484	0.01125755	0.0066919555	0.004914458	0.012806827	0.012638429	0.003852293	0.010305419	0.012584449	0.010436858	0.0027623984	0.0133187445	0.012852789	0.011459964	0.01077242	0.0	0.0	0.015232254	0.00032201174	0.012240279	0.011985325	0.006919329	0.012127507	0.0026986639	0.0036521566
Nblp573S43B1TMzx	0.016447501	0.013952266	0.017699713	0.0040080147	0.01910707	0.017826501	0.017416622	0.01939526	0.017071497	0.0120848585	0.003626632	0.017296115	0.016909368	0.014962902	0.017545538	0.008958881	0.018371321	0.017718337	0.017405065	0.013692027	0.017227601	0.0	0.008593328	0.016087288	0.016527986	0.015418559	0.017432487	0.008574148	0.01617272	0.017675927	0.00850949	0.003976823	0.01539874	0.01788553	0.019539569	0.0037511296	0.017315477	0.017171388	0.016368134	0.014571172	0.00037116243	0.016584687	0.016859801	0.014467636	0.014380015	0.00080955436	0.017364277	0.0	0.017447567	0.018268056	0.0182367	0.016215624	0.007271176	0.016186882	0.016487615	0.01744589	0.016577315	0.017302897	0.0087662935	0.013055365	0.01713908	0.01829876	0.0061690407	0.01050924	0.014145646	0.017003614	0.01814522	0.0052737626	0.012386324	0.0063638096	0.016912552	0.0101611735	0.013735472	0.01169007	0.007262693	0.0030037733	0.0063558687	0.013228463	0.01600925	0.0056341626	0.019035624	0.0031226352	0.014828554	0.002895114	0.018074172	0.013074389	0.017896779	0.016929593	0.0035932648	0.016367583	0.0045994627	0.01780981	0.018803308	0.006443736	0.017498989	0.006044256	0.013247556	0.0030923714	0.014666474	0.012150364	0.017975708	0.014714854	0.015145112	0.0023565064	0.018051477	0.014487671	0.008580575	0.014369732	0.017943265	0.0071834	0.017557181	0.016410232	0.017425014	0.0036306689	0.016673982	0.016814014	0.013253856	0.013738181	0.001322782	0.0014659173	0.0164615	0.0060389694	0.013503429	0.017762838	0.01647482	0.013507859	0.003488311	0.008308753
nbo62BHKJ2BoX8Jo	0.032862924	0.011041589	0.030613374	0.0	0.032439686	0.030262413	0.034184873	0.032293018	0.031967543	0.009036739	0.0	0.03409833	0.032365315	0.010869502	0.032733478	0.011587036	0.030455608	0.03206706	0.03060106	0.02056513	0.032612316	0.0	0.013684929	0.033324882	0.029190768	0.013328356	0.03207475	0.015188004	0.032704074	0.018411007	0.011763496	0.0	0.030804409	0.03411208	0.031866893	0.0033606966	0.031467713	0.03224104	0.030997679	0.02593024	0.0	0.031927396	0.033914525	0.012152437	0.011807531	0.0	0.03354946	0.0	0.029986758	0.030050585	0.031490568	0.031962678	0.0075736176	0.016474374	0.032213096	0.018700022	0.030935552	0.03256723	0.009548772	0.024670955	0.019308334	0.033151984	0.0	0.020297896	0.010688828	0.01837099	0.018106889	0.0	0.022884876	0.0051887208	0.030995024	0.016600754	0.010024087	0.007264622	0.0072817695	0.0	0.0005960778	0.025460329	0.016468767	0.004568193	0.030206785	0.0	0.01178472	0.0	0.016972844	0.021590238	0.032593835	0.018245583	0.0	0.031617187	0.0	0.033575587	0.02977739	0.0038241202	0.030376367	0.010959775	0.010828432	0.0027270373	0.012463926	0.02045665	0.03229085	0.011909947	0.012548258	0.0	0.018662669	0.01223741	0.012074552	0.029023172	0.034145232	0.0064610583	0.03094266	0.03231489	0.019210482	0.003178995	0.030898806	0.031964667	0.010061268	0.00975316	0.0	0.0	0.029911907	0.0	0.027289456	0.03303015	0.0126969535	0.008381744	0.0030672704	0.0058559324
hF82YO6V2KkxdY7z	0.0	0.0020686835	0.0	0.023580007	0.0	0.0	0.0	0.0	0.0	0.019651126	0.024529777	0.0	0.0	0.020360006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01967402	0.0	0.0	0.0	0.0024719418	0.0	0.025876328	0.0	0.0	0.0	0.002391488	0.0	0.0	0.0	0.0	0.02309146	0.0	0.0	0.019965544	0.020719899	0.023715932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00075389777	0.0	0.0022120562	0.0	0.0	0.0	0.0	0.0021990377	0.0	0.0	0.0	0.021869276	0.0018582623	0.0050956137	0.0	0.0	0.0	0.0	0.0	0.020286126	0.018999282	0.0	0.0	0.0	0.0	0.002439352	0.0022746034	0.0	0.022212783	0.020904336	0.023366572	0.0	0.0	0.0	0.0023513245	0.022034083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019872218	0.0015354725	0.0	0.0	0.0	0.018512534	0.021167187	0.02471315	0.007669144	0.0015772242	0.0	0.0	0.0	0.0	0.0	0.0	0.006917891	0.0022295022	0.0	0.0	0.020497175	0.019826198	0.021513429	0.022951506	0.0	0.0	0.0	0.0	0.0011119872	0.021824086	0.0023401729	0.0
